Stock,PE,Marketcap,Beta,Sector
SYNH,223.37,4277818650,1.4591581143034724,Health Services
SYNL,19.39,166390400,0.7150720161374101,Producer Manufacturing
SYPR,-4.39,18099900,0.023765997229332314,Producer Manufacturing
SYRS,-3.17,193322940,1.3507782383848792,Health Technology
SYV,,,0.7814303970979707,Miscellaneous
SYX,18.73,770663110,1.2657377912628618,Retail Trade
SYY,22.46,35371759500,0.47608560942112044,Distribution Services
SZC,,,0.7113351203757683,Miscellaneous
SZK,,,-1.0278408177782388,Miscellaneous
SZNE,,,0.08727475833772438,Miscellaneous
T,11.58,223172840000,0.645337753607571,Communications
TA,-1.15,143395150,1.020699788208168,Consumer Services
TAC,-6.44,1881847170,0.4606909240673371,Utilities
TACO,23.62,397591720,0.4775245778497953,Consumer Services
TACOW,,,-0.4120160178049074,Consumer Services
TACT,11.71,64204770,0.5781695510753557,Producer Manufacturing
TAGS,,,-0.08303474091310167,Miscellaneous
TAIL,,,-0.9514370001366587,Miscellaneous
TAIT,10.4,16357886,0.43389536157766023,Distribution Services
TAK,32.44,,0.5594895230978962,Health Technology
TAL,55.36,,1.3611810019287038,Consumer Services
TALO,10.89,1263996372,1.5387820070409117,Energy Minerals
TAN,,,1.044380998689376,Miscellaneous
TANH,21.63,43279500,0.423428266617407,Process Industries
TANNI,,1049814070,0.10749562217153154,Consumer Services
TANNL,,1019115390,0.05766708762768357,Consumer Services
TANNZ,,1039311890,0.0671623919058979,Consumer Services
TAO,,,0.9293022120992219,Miscellaneous
TAOP,18.46,33825600,0.4065240978164071,Technology Services
TAP,12.2,11894868020,0.5394553550503411,Consumer Non-Durables
TAPR,,,0.455985547776562,Miscellaneous
TARO,12.89,3627986620,0.5151443309597383,Health Technology
TAST,-283.44,378049440,0.366807471511866,Consumer Services
TAT,-5.66,40679925,0.25124282697393774,Energy Minerals
TATT,-14.2,52717500,0.1679455884531389,Producer Manufacturing
TAWK,,,0.6721558188722975,Miscellaneous
TAXF,,,-0.006399400931576472,Miscellaneous
TAYD,22.73,38480840,0.32209103089830476,Producer Manufacturing
TBB,,188215420000,0.09091565633598434,Communications
TBBK,5.4,502565200,0.9405265700927496,Finance
TBC,,190915680000,-0.036935727411966206,Communications
TBF,,,0.23276293604245274,Miscellaneous
TBI,12.9,852849720,1.1024668937115076,Commercial Services
TBIO,-3.9,533463440,0.4818281802192638,Health Technology
TBK,13.61,749609350,1.0314745400946874,Finance
TBLT,,,1.0499815307596494,Consumer Non-Durables
TBLTU,,,-0.9797907347895813,Consumer Non-Durables
TBLTW,,,0.37455033441648616,Consumer Non-Durables
TBLU,,,0.43726256891899606,Miscellaneous
TBNK,12.08,259369800,0.33455769649406153,Finance
TBPH,-4.09,932996940,1.341990389575393,Health Technology
TBRG,,67725000,-0.01673277483351798,Finance
TBRGU,696.02,,-0.05026728459792252,Finance
TBRGW,,,-0.21078610870174896,Finance
TBT,,,0.4604640346858128,Miscellaneous
TBX,,,0.12061300280069603,Miscellaneous
TC,-15.8,,-0.5246051480602537,Retail Trade
TCBI,9.68,2880700200,0.9822614591185412,Finance
TCBIL,,1316676060,0.04926786469071579,Finance
TCBIP,,1303102080,0.07165428505311729,Finance
TCBK,13.89,1135822300,0.7280798855035974,Finance
TCCO,85.8,8228050,0.42237686526429896,Electronic Technology
TCDA,-2.84,1805403600,0.29907201269114736,Health Technology
TCF,10.87,3129385160,0.7961592852852886,Finance
TCFC,12.4,173209460,0.5526410348580065,Finance
TCGP,,7983905448,0.2702934524313627,Finance
TCI,1.33,239825770,0.732933812874164,Finance
TCLD,,,0.0631852774334296,Miscellaneous
TCMD,112.29,904212780,1.234474936743069,Health Technology
TCO,48.78,2713368120,0.7224170779934878,Finance
TCON,-0.59,19360258,1.0638322227144406,Health Technology
TCP,-13.68,2652253380,0.6460109764272798,Industrial Services
TCPC,19.93,838590820,0.37191615390631605,Finance
TCRD,-12.97,209303220,0.45110057827768635,Finance
TCRR,,359100000,-1.7259320218921417,Health Technology
TCRW,,829896810,0.006876237688334876,Finance
TCRZ,,810175230,0.00014425763812734972,Finance
TCS,15.62,343703730,0.7605494673882759,Retail Trade
TCTL,,,0.24745764349446028,Miscellaneous
TCX,38.59,631308750,0.7278070502889421,Technology Services
TD,11.63,99922060000,0.5544502038064886,Finance
TDA,,2699904480,0.2924085354257307,Communications
TDAC,,,-0.008085235280509856,Finance
TDACU,214.14,225472110,-0.0047906169425762975,Finance
TDACW,,,0.2922825026480434,Finance
TDC,154.48,4021214000,1.0586265803321524,Electronic Technology
TDE,,2823920320,0.19931006149787756,Communications
TDF,,,0.9121910091261274,Miscellaneous
TDG,30.01,23449721000,1.2499287334332572,Electronic Technology
TDI,,3142493120,0.2691417269202743,Communications
TDIV,,,1.0643320200453081,Miscellaneous
TDJ,,2862604160,0.1698715548769573,Communications
TDOC,-35.55,4161101400,2.1810948651585185,Health Services
TDS,21.39,3277886560,0.9308856185250176,Communications
TDTF,,,-0.0559627737752967,Miscellaneous
TDTT,,,-0.024560026403957356,Miscellaneous
TDW,-4.34,799423340,1.1603772018927376,Industrial Services
TDY,24.77,8544448800,0.9993528967643311,Electronic Technology
TEAF,,,-0.02866300072582531,Miscellaneous
TEAM,-65.4,14477207040,1.6534074316732719,Technology Services
TECD,9.56,3345438250,1.3187952000356735,Distribution Services
TECH,61.97,7500747650,1.1990029911067657,Health Technology
TECK,5.24,11468366460,1.2892916926424922,Non-Energy Minerals
TECL,,,4.001415643921289,Miscellaneous
TECS,,,-3.9915954120213044,Miscellaneous
TECTP,,,6.251332825590371,Finance
TEDU,-2.04,,0.6424814543528526,Commercial Services
TEF,10.6,,0.5485437334372114,Communications
TEI,,,0.15889550174987171,Miscellaneous
TEL,10.09,28374223180,1.0099798492321637,Electronic Technology
TELL,-12.75,1861472160,1.584645843804791,Energy Minerals
TEN,-14.51,804321630,1.3111523075402336,Producer Manufacturing
TENB,-28.41,2686773050,-0.10831750746767958,Technology Services
TENX,-0.16,8174760,0.20721654377130094,Health Technology
TEO,-58.07,,0.6834966890489581,Communications
TER,16.22,7222585300,1.4531430841405881,Electronic Technology
TERM,,,0.5519084161942258,Miscellaneous
TERP,-33.38,2823417000,0.6343350229444481,Utilities
TESS,25.62,148102500,0.4910044208592406,Electronic Technology
TETF,,,0.8321960715835075,Miscellaneous
TEUM,-19.67,434814240,1.2612770243286593,Communications
TEVA,-2.59,,1.3909797171883787,Health Technology
TEX,-242.1,1906024000,1.4744183537465778,Producer Manufacturing
TFI,,,-0.04241119377505927,Miscellaneous
TFIV,,,-0.03218634328313975,Miscellaneous
TFLO,,,-0.003074723523050757,Miscellaneous
TFLT,,,-0.017856887435561773,Miscellaneous
TFSL,59.28,4807428300,0.39941242660444354,Finance
TFX,71.69,13306198200,0.9663410538842215,Health Technology
TG,19.95,517572410,1.194908915810221,Producer Manufacturing
TGA,6.54,108813000,1.088763291322843,Energy Minerals
TGB,-5.75,110752506,1.2680267823806657,Non-Energy Minerals
TGC,43.54,9837546,0.5624074369556227,Energy Minerals
TGE,21.56,6692932886,0.6268589864066139,Industrial Services
TGEN,-9.45,88678800,-0.1480967212409087,Producer Manufacturing
TGH,11.26,531542520,0.926028776499981,Finance
TGI,-3,967657950,1.39692654991564,Electronic Technology
TGLS,49.82,312841440,0.35529936379524224,Producer Manufacturing
TGNA,7.67,3275539000,1.089552151049603,Consumer Services
TGP,35.03,1032018000,0.9296101666057336,Transportation
TGS,5.97,,0.9539817893605823,Energy Minerals
TGT,14.4,41215500400,0.7773649372940643,Retail Trade
TGTX,-3.08,569535450,1.974258945027538,Health Technology
TH,,1069167280,0.039214541366761384,Consumer Services
THC,-282.1,2058514720,1.7299188236882874,Health Services
THCB,,,-0.017470044415037158,Finance
THCBU,,,,Finance
THCBW,,,,Finance
THD,,,0.5931658165237216,Miscellaneous
THFF,9.99,464930700,0.7305491917952258,Finance
THG,16.54,4972034160,0.45930812051289727,Finance
THGA,,1032991380,0.09335958767949026,Finance
THM,-18.88,93537289,-0.31555130299309153,Non-Energy Minerals
THO,12.17,2843453320,1.0608863907647592,Consumer Durables
THOR,-3.39,461237700,-0.5064357182512326,Health Technology
THQ,7.25,682066350,0.85875859472763,Miscellaneous
THR,32.9,716591960,1.0435390859474296,Producer Manufacturing
THRM,35.49,1258771500,1.0709514567286504,Producer Manufacturing
THS,-54.38,2926526070,0.5366763901236071,Consumer Non-Durables
THW,11.28,360665760,0.897742372925645,Miscellaneous
THWWW,,,,Consumer Services
TI,-6.23,,0.763170289058218,Communications
TIBR,937.04,217786300,-0.011932669240545998,Finance
TIBRU,,,0.03718067936026462,Finance
TIBRW,,,-0.3261985696566274,Finance
TIER,-52.36,1494625320,0.6630164518361833,Finance
TIF,18.9,10819647090,1.0324616539982858,Retail Trade
TIGO,-334.52,5681201800,0.5109159046066986,Communications
TIGR,-13.67,,-1.5446518673311918,Finance
TILE,20.74,868026360,1.1592375516775546,Producer Manufacturing
TILT,,,0.9639212419348046,Miscellaneous
TIP,,,-0.05130306004049849,Miscellaneous
TIPT,-34.33,208882300,0.5591299469564723,Finance
TIPX,,,-0.024695576048741154,Miscellaneous
TIPZ,,,-0.05574857762668491,Miscellaneous
TISI,-6.18,439200960,0.7497228664722403,Commercial Services
TITN,,370933200,1.5909258253338556,Retail Trade
TIVO,-2.46,899316000,1.2142706983044402,Technology Services
TJX,20.08,62235383700,0.7798138525359289,Retail Trade
TK,-2.21,323195640,1.587084589025143,Transportation
TKAT,-0.8,7160431,0.38724859613740414,Technology Services
TKC,11.65,,0.8550694063623663,Communications
TKKS,,312613000,0.004005895294105626,Finance
TKKSR,,,2.4106667953202976,Finance
TKKSU,,,-0.04256491146493594,Finance
TKKSW,,,1.4453516019774657,Finance
TKR,11.02,3350041200,1.3257016473834617,Producer Manufacturing
TLC,-5.62,,0.13021910207570372,Health Technology
TLDH,,,0.6065592459722707,Miscellaneous
TLEH,,,0.5448659130214216,Miscellaneous
TLF,30.88,46188780,0.3963672589863078,Consumer Durables
TLGT,-0.94,35007885,1.1383670650982176,Health Technology
TLH,,,-0.1743408665220264,Miscellaneous
TLI,,,0.23426413271157215,Miscellaneous
TLK,20.89,,0.8146187944188515,Communications
TLND,-28.59,,1.266856609195857,Technology Services
TLRA,-46.58,342165000,0.8389281175571938,Technology Services
TLRD,3.46,263952060,1.2332505430494003,Retail Trade
TLRY,-34.99,3695737653,0.15087825669600496,Health Technology
TLSA,,,-0.4079268239831811,Health Technology
TLT,,,-0.2381831078601724,Miscellaneous
TLTD,,,0.693559243794426,Miscellaneous
TLTE,,,0.8489330599804792,Miscellaneous
TLYS,9.53,230271600,0.8878610568309176,Retail Trade
TM,10.02,,0.6498717170203645,Consumer Durables
TMCX,,,-0.004321060061117832,Finance
TMCXU,,,-0.0042840843044102085,Finance
TMCXW,,,0.28791589206182816,Finance
TMDI,-0.98,56406350,0.5651900300079086,Health Technology
TMDX,-23.21,573437100,2.1498692846754137,Health Technology
TME,71.22,,0.4651967704751887,Technology Services
TMF,,,-0.7011940217159499,Miscellaneous
TMFC,,,1.1576024787375132,Miscellaneous
TMHC,10.56,2144158930,0.6822369189360535,Consumer Durables
TMK,13.61,9401054910,0.832291873419102,Finance
TMO,33.59,106786927380,1.1429251323032512,Health Technology
TMP,14.54,1210265420,0.7356280041748658,Finance
TMQ,-14.4,353958320,0.7554579803935825,Non-Energy Minerals
TMSR,-87.91,44442622,0.46118908375658857,Miscellaneous
TMST,-12.67,318286260,1.7318669210183761,Non-Energy Minerals
TMUS,20.16,62740012320,0.7881001806043643,Communications
TMV,,,0.7033465948491869,Miscellaneous
TNA,,,3.1225935047428997,Miscellaneous
TNAV,-7,340496780,1.0658254827677167,Electronic Technology
TNC,29.07,1046428040,1.1517702695817984,Producer Manufacturing
TNDM,-32.33,3981073520,2.344779299644054,Health Technology
TNET,21.92,4436092960,1.3267281200151844,Technology Services
TNK,-14.89,301176939,1.1761020317202697,Transportation
TNP,-2.04,271574260,0.6401287020444413,Transportation
TNXP,-0.09,10169849,1.149331912725955,Health Technology
TOCA,-1.8,121050380,1.6911017283736702,Health Technology
TOK,,,0.7891044052385437,Miscellaneous
TOL,7.09,5074333800,0.7205308800507321,Consumer Durables
TOLZ,,,0.4909588349020139,Miscellaneous
TOO,-2.61,471961150,0.8551278996082055,Transportation
TOPS,-0.88,13230920,1.2670012143520302,Transportation
TORC,-5.1,257707030,1.757851594872028,Health Technology
TOT,11.49,,0.782117913776958,Energy Minerals
TOTA,,,-0.0027613095323506406,Finance
TOTAR,,,0.11904683071066674,Finance
TOTAU,-1757.63,,0.03078498189940442,Finance
TOTAW,,,0.15765957930080005,Finance
TOTL,,,-0.034996551057852716,Miscellaneous
TOUR,-9.62,,0.8109345807656384,Consumer Services
TOWN,13.01,1827441600,0.8504613084931202,Finance
TOWR,13.97,360609270,1.0170220539000687,Producer Manufacturing
TPAY,,,0.4084976587786467,Miscellaneous
TPB,33.09,964366470,0.8029377726471532,Consumer Non-Durables
TPC,7.74,729617200,1.1764834498315386,Industrial Services
TPCO,-2.38,350485620,1.0216410051079157,Consumer Services
TPGH,71.91,583875000,-0.009627777836158573,Finance
TPH,7.98,1749183000,0.7901337840788124,Consumer Durables
TPHD,,,-0.3223471835044227,Miscellaneous
TPHS,-15.06,130152000,0.37821506823600537,Finance
TPIC,-48.62,730062750,1.0648404138194087,Producer Manufacturing
TPL,18.45,5716249560,1.2514204094241945,Miscellaneous
TPLC,,,-0.8122332605184571,Miscellaneous
TPOR,,,3.1416567293499353,Miscellaneous
TPR,11.8,8286284160,1.1877633284101328,Retail Trade
TPRE,-5.9,958016880,1.1274646629796468,Finance
TPTX,,1086387482,1.2395881729275886,Health Technology
TPVG,7.41,332339800,0.45465249721617207,Finance
TPVY,,,-0.03189202575515602,Finance
TPX,33.59,3492385110,1.2474912949985506,Consumer Durables
TPYP,,,0.6799464376782937,Miscellaneous
TPZ,,,0.5467603376838573,Miscellaneous
TQQQ,,,3.8220721153110064,Miscellaneous
TR,43.73,2496249600,0.24746183589326182,Consumer Non-Durables
TRC,145.85,420130500,0.5245481254608793,Finance
TRCB,10.87,125527120,0.4255038265055323,Finance
TRCH,-14.64,81364520,0.48346134683454467,Consumer Services
TRCO,10.54,4087528689,0.3187334495854751,Consumer Services
TREC,-78.87,234032760,0.8733461187761119,Energy Minerals
TREE,71.45,4839155460,1.6926735783903901,Finance
TREX,28.06,3499589640,1.4474967396525982,Non-Energy Minerals
TRGP,-51.25,8940988500,1.1717820533417957,Energy Minerals
TRHC,-20.81,993197960,2.1380711427615267,Technology Services
TRI,40.74,31873533120,0.49084819040758476,Commercial Services
TRIB,18.25,,0.8363449717304174,Health Technology
TRIL,-0.15,8125965,1.289332522150229,Health Technology
TRIP,43.88,5876755788,1.3284836661323192,Consumer Services
TRK,14.22,741599920,0.7401976759265735,Consumer Services
TRMB,34.9,10039837500,1.3533834519390595,Electronic Technology
TRMD,-54.16,663675880,0.48567583018843596,Transportation
TRMK,14.68,2056758030,0.7713909929631425,Finance
TRMT,-188.06,41292720,0.31459781879419807,Finance
TRN,18.79,2503276640,1.0454658373193881,Producer Manufacturing
TRND,,,1.2694758966636974,Miscellaneous
TRNE,,73011488,0.12418512256374095,Finance
TRNO,39.94,2885580880,0.521754810337084,Finance
TRNS,25.01,178832800,0.22397992208543258,Electronic Technology
TRNX,-0.05,12213520,5.243570790795934,Industrial Services
TROV,-0.34,15612480,0.506841670863235,Health Technology
TROW,12.93,23917081500,1.2308817753781933,Finance
TROX,371.96,1384177860,1.7249465468411933,Process Industries
TRP,15.21,45126360000,0.4616321687298341,Industrial Services
TRPX,-1.2,,0.9364941723465683,Health Technology
TRQ,5.63,2414772000,0.9402997646634025,Non-Energy Minerals
TRS,17.08,1308903900,0.9026510079590303,Producer Manufacturing
TRST,11.69,714546360,0.6886063689633917,Finance
TRT,6.24,11496490,0.36662149080312395,Electronic Technology
TRTN,6.66,2325525900,1.0849572663984195,Finance
TRTX,11.39,1419755370,0.3966712846763439,Finance
TRTY,,,-0.02164384839312762,Miscellaneous
TRU,43.49,12275642000,1.2182843861645618,Commercial Services
TRUE,-16.32,686484280,0.6289463709273984,Technology Services
TRUP,-1497.45,1011591700,1.424035453541154,Finance
TRV,14.79,38125947560,0.6629003962313955,Finance
TRVG,136.02,,0.697438154756631,Technology Services
TRVI,,177542280,2.7488127651754923,Health Technology
TRVN,-3.38,107130640,1.5533957091565158,Health Technology
TRWH,,1239688340,-0.12093764463098251,Consumer Services
TRX,-14.53,92797578,0.08145246957937559,Non-Energy Minerals
TRXC,-3.17,291234260,1.7520884227618485,Commercial Services
TS,16.28,,1.144627040027069,Non-Energy Minerals
TSBK,9.46,203280440,0.5641467281212764,Finance
TSC,10.52,603811780,0.8851295453925341,Finance
TSCAP,,792264460,-0.027978362743465764,Finance
TSCBP,,755865500,2.4799045919600924,Finance
TSCO,22.94,12158300760,0.8917646012997018,Retail Trade
TSE,7.82,1504214040,1.915350662965688,Process Industries
TSEM,11.06,1564202000,1.386094688030915,Electronic Technology
TSG,-16.77,4764013920,0.8912721994333811,Consumer Services
TSI,,,0.012452847673488832,Miscellaneous
TSLA,-31.7,32333379840,1.2946775804918278,Consumer Durables
TSLF,210.53,113881650,0.19871535144397404,Miscellaneous
TSLX,10.34,1288925120,0.3125486441641737,Finance
TSM,19.05,,1.0647681637563733,Electronic Technology
TSN,13.57,22372675560,0.5326151520007937,Consumer Non-Durables
TSQ,-7.79,104290863,0.7201929679341859,Consumer Services
TSRI,-16.41,9515700,-0.019859186514267334,Commercial Services
TSS,36.37,21857768790,1.1298178000830583,Technology Services
TST,-2.92,32992700,0.1216065774642709,Commercial Services
TSU,10.93,,0.7703647385946784,Communications
TTAC,,,0.9494531584837591,Miscellaneous
TTAI,,,0.5821178038679827,Miscellaneous
TTC,23.84,6914127600,0.7771425477312394,Producer Manufacturing
TTD,95.04,8855792640,2.126072743241986,Commercial Services
TTEC,35.34,1837064960,1.2040138511578236,Commercial Services
TTEK,23.78,3704552320,1.030662838178388,Industrial Services
TTGT,37.09,521564400,1.0959633575248955,Technology Services
TTI,-10.03,193437860,1.6717781404900909,Industrial Services
TTM,-2.16,,1.1082690448838044,Consumer Durables
TTMI,5.66,899582330,1.2589918325941198,Electronic Technology
TTNP,-2.08,87332000,-2.3788075069871684,Health Technology
TTOO,-1.51,86461050,1.2133756469626011,Health Technology
TTP,,,0.9562861397294913,Miscellaneous
TTPH,-0.64,43905002,1.601210226599406,Health Technology
TTS,26.2,221335180,0.6089038166228965,Retail Trade
TTT,,,0.7160444429969823,Miscellaneous
TTTN,,,0.11296274414581668,Miscellaneous
TTWO,36.04,12171417300,1.3040620010787947,Consumer Durables
TU,18.11,22170890000,0.32168968658937575,Communications
TUES,-6.26,70999200,0.6518327163627023,Retail Trade
TUFN,,729832500,0.4757648314761726,Commercial Services
TUP,6.05,907482940,0.6331629770229165,Producer Manufacturing
TUR,,,0.8998046949155021,Miscellaneous
TURN,58.51,59443020,0.29327874809294024,Finance
TUSA,,,0.7861118097501493,Miscellaneous
TUSK,2.33,471208500,1.4772419940750292,Industrial Services
TUZ,,,-0.030520159987834087,Miscellaneous
TV,17.59,,0.8054915451936591,Consumer Services
TVC,,,0.1253156262942759,Finance
TVE,,,0.0953420834531817,Finance
TVIX,,,-6.540021719187379,Miscellaneous
TVTY,9.39,872946600,0.7170560678959949,Health Services
TW,,12094138863,-0.029426781079980275,Technology Services
TWI,-20.57,253200000,1.3636437738056382,Producer Manufacturing
TWIN,10.21,188887580,1.3379869990065716,Producer Manufacturing
TWLO,-94.82,16669658439,2.6691386894411595,Technology Services
TWM,,,-2.091564194784306,Miscellaneous
TWMC,-0.1,11040866,-0.3538192233989097,Retail Trade
TWN,-5.89,124450170,0.760650302351471,Miscellaneous
TWNK,22.36,1868670694,0.45523369776442985,Consumer Non-Durables
TWNKW,,,-0.06829988104707642,Consumer Non-Durables
TWO,-7.33,3334019260,0.368835750202786,Finance
TWOU,-46.49,2396371210,1.6653623245732778,Technology Services
TWST,-7.38,723712400,0.23595667786509178,Health Technology
TWTR,19.55,28008913640,1.960303411612864,Technology Services
TX,3.58,,0.9254523826767826,Non-Energy Minerals
TXMD,-4.9,738139320,1.4427888016600763,Health Technology
TXN,18.71,97864267860,1.2758422221439378,Electronic Technology
TXRH,24.92,3682108320,0.5303168226332464,Consumer Services
TXT,9.34,10544118600,1.154646973283412,Producer Manufacturing
TY,-18.81,1393750560,0.7808999647798108,Miscellaneous
TYBS,,,0.21343088775996089,Miscellaneous
TYD,,,-0.3285018404197824,Miscellaneous
TYG,115.67,1174606500,0.8656575229546932,Miscellaneous
TYHT,-8.76,15239462,0.787946420093642,Process Industries
TYL,58.51,8180265700,0.939061443087558,Technology Services
TYME,-4.13,130976820,1.514811867215615,Health Technology
TYNS,,,0.059095164504257676,Miscellaneous
TYO,,,0.3491034842516714,Miscellaneous
TYPE,41.4,673966170,0.7407480719904843,Technology Services
TZA,,,-3.125399485523911,Miscellaneous
TZAC,,,0.03635062676393502,Finance
TZACU,,,0.006801060911683725,Finance
TZACW,,,-0.7006427659934074,Finance
TZOO,38.96,201823650,1.6611965700010851,Consumer Services
UA,1170.62,9123972760,1.2544121358876457,Consumer Non-Durables
UAA,1331.64,10283073600,1.2793305831763282,Consumer Non-Durables
UAE,,,0.5959161601447881,Miscellaneous
UAG,,,0.07386207557707754,Miscellaneous
UAL,9.3,20431966850,0.9718973743807735,Transportation
UAMY,68.66,38729682,0.4600041965584555,Producer Manufacturing
UAN,-11.02,414615780,1.0092566158403262,Process Industries
UAPR,,,-0.06854559795542745,Miscellaneous
UAUD,,,0.6433736110167056,Miscellaneous
UAVS,-1.29,4426399,1.3155021662120974,Electronic Technology
UBA,31.38,872443120,0.5962864465696385,Finance
UBCP,13.32,64828100,0.34815422660895734,Finance
UBER,-10.67,67990633200,-1.9582752272333834,Technology Services
UBFO,11.88,172879800,0.38293426987856555,Finance
UBG,,,0.006901859510139228,Miscellaneous
UBIO,,,3.6763053241156274,Miscellaneous
UBNK,11.62,666722160,0.6984915528213547,Finance
UBNT,26.94,8491600110,1.223272806030934,Electronic Technology
UBOH,8.71,73597500,0.1514873480013521,Finance
UBOT,,,3.5873299599764925,Miscellaneous
UBP,25.63,688623980,0.36004950109965284,Finance
UBR,,,1.5889653454672081,Miscellaneous
UBS,9.71,42440976882,0.8891902284957317,Finance
UBSI,14.4,3653782040,0.7668102886802728,Finance
UBT,,,-0.49606376229761456,Miscellaneous
UBX,-3.66,350121120,0.8340686255223668,Health Technology
UCBI,12.56,2095323890,0.7799951384267193,Finance
UCC,,,1.8419741457861192,Miscellaneous
UCFC,12.31,446962200,0.6765702481227671,Finance
UCHF,,,-0.1283425597463068,Miscellaneous
UCI,,,0.3341060155965716,Miscellaneous
UCIB,,,0.13798515308079698,Miscellaneous
UCO,,,1.4891126787776479,Miscellaneous
UCOM,,,1.1511382230535046,Miscellaneous
UCON,,,-0.015351508579157767,Miscellaneous
UCTT,39.38,501508500,1.707403876258409,Electronic Technology
UDN,,,0.03732319796254442,Miscellaneous
UDOW,,,2.9103271629499976,Miscellaneous
UDR,85.82,20855713562,0.3843061927689541,Finance
UE,18.42,2077003500,0.6042558799350386,Finance
UEC,-14.98,243724950,1.1748719795638216,Non-Energy Minerals
UEIC,45.59,545906010,1.1706779288362696,Consumer Durables
UEPS,-1.82,208514720,1.0324618304979216,Technology Services
UEUR,,,0.14022784079299633,Miscellaneous
UEVM,,,0.794452259701001,Miscellaneous
UFAB,14.13,28359100,0.18302200181410708,Producer Manufacturing
UFCS,44.89,1183028820,0.20847814879065635,Finance
UFI,28.27,347292400,0.9379410856620365,Process Industries
UFO,,,0.35267669923478145,Miscellaneous
UFPI,13.66,1978602000,1.0477904202887214,Non-Energy Minerals
UFPT,17.12,274094080,0.7985981849856839,Process Industries
UFS,8.55,2653397050,0.9639175554315823,Process Industries
UG,20.26,90363980,0.03196525390783338,Consumer Non-Durables
UGA,,,0.6809453519255674,Miscellaneous
UGAZ,,,-0.24182346973154992,Miscellaneous
UGBP,,,0.15559579393729084,Miscellaneous
UGE,,,1.0089862660761157,Miscellaneous
UGI,23.64,8989636240,0.2894581227760377,Utilities
UGL,,,-0.15669862417633693,Miscellaneous
UGLD,,,-0.2156785900187607,Miscellaneous
UGP,20.28,,1.0280389991072167,Energy Minerals
UHAL,19.98,7220057760,0.5872718214344792,Finance
UHS,14.23,10776331205,0.7587043986505052,Health Services
UHT,59.71,1126923560,0.8173962076038762,Finance
UIHC,478.65,582147280,0.558844898623803,Finance
UIS,31.04,502139900,1.3995731813745411,Technology Services
UITB,,,-0.004235395952654611,Miscellaneous
UIVM,,,0.7114311819524716,Miscellaneous
UJAN,,,-0.009889804430514302,Miscellaneous
UJB,,,0.2761792246044722,Miscellaneous
UJPY,,,-0.6529406620042252,Miscellaneous
UJUL,,,-0.03707834276967966,Miscellaneous
UL,15.02,,0.38467706009787994,Consumer Non-Durables
ULBI,5.3,121961750,0.6890292057452528,Producer Manufacturing
ULBR,,,0.28480714715321326,Miscellaneous
ULE,,,0.0827998229344737,Miscellaneous
ULH,8.94,544191930,1.2381390807988428,Transportation
ULST,,,-0.007679316796510413,Miscellaneous
ULTA,28.52,19488728040,0.9436582113726314,Retail Trade
ULVM,,,0.9013617839557675,Miscellaneous
UMBF,15.38,3029396580,0.7347927323921246,Finance
UMC,30.36,,0.7354710357640665,Electronic Technology
UMDD,,,2.606892514421484,Miscellaneous
UMH,-21.6,525891410,0.45309938759704166,Finance
UMPQ,11.53,3521129480,0.8504608063143216,Finance
UMRX,-2.63,93971280,0.8725866090753466,Health Technology
UN,14.77,,0.40157273351453593,Consumer Non-Durables
UNAM,-20.44,33381030,-0.25275801611000287,Finance
UNB,21.51,147086560,0.36650792893086576,Finance
UNF,18.67,3026824569,0.8943176598910517,Consumer Services
UNFI,-1.81,515823000,0.9504379381770005,Distribution Services
UNG,,,-0.08646631821928506,Miscellaneous
UNH,18.01,229792937400,0.9099569773257785,Health Services
UNIT,177.41,1769748770,1.1068474984619618,Finance
UNL,,,-0.05677669193987473,Miscellaneous
UNM,13.16,6672132690,1.187528273468677,Finance
UNMA,,5496193140,0.015419075102655356,Finance
UNP,20.26,118053221640,1.0508023905810469,Transportation
UNT,-8.22,533602160,1.9812627427035265,Energy Minerals
UNTY,9.65,218385700,0.4840532732498467,Finance
UNVR,62.03,3396177240,1.3655251435158757,Distribution Services
UOCT,,,0.022367572386697298,Miscellaneous
UONE,0.56,87006223,0.08088750726016648,Consumer Services
UONEK,0.56,82426948,0.08329185464504768,Consumer Services
UPL,0.98,72933019,2.0091482284936677,Energy Minerals
UPLD,-62.09,1182851200,1.6206523113985303,Technology Services
UPRO,,,2.951323165170454,Miscellaneous
UPS,17.93,80053088840,1.073885405567733,Transportation
UPV,,,0.9341571156622402,Miscellaneous
UPW,,,0.26753603597114717,Miscellaneous
UPWK,,1605256800,-0.4044661510553895,Technology Services
UQM,-12.81,95032560,0.11763614353375385,Producer Manufacturing
URA,,,0.946188481213548,Miscellaneous
URBN,8.51,2327869530,0.8140580265821957,Retail Trade
URE,,,0.9585453063323554,Miscellaneous
URG,-23.27,138980203,1.0721790818925638,Non-Energy Minerals
URGN,-6.98,673059660,1.0000912042728332,Health Technology
URI,8.54,8656502400,1.905918341849103,Finance
UROV,,233486330,0.08966122112600797,Health Technology
URR,,,0.43081409688223876,Miscellaneous
URTH,,,0.8718107249244816,Miscellaneous
URTY,,,3.1118431275646565,Miscellaneous
USA,,,0.9448949581981991,Miscellaneous
USAC,-57.08,1648227990,0.7090749521747087,Industrial Services
USAI,,,0.6679819588293446,Miscellaneous
USAK,7.42,97173820,1.1342156215149817,Transportation
